,filename,cgpa,sgpa
11980,/content/btech/found/20011105004_1800265905.html,7.17,6.85
11981,/content/btech/found/20011203019_1800265762.html,8.58,8.22
11982,/content/btech/found/22010205058_1800265530.html,1.63,1.63
11983,/content/btech/found/23010401003_1800265991.html,3.35,3.35
11984,/content/btech/found/20010101027_1800265789.html,6.33,4.25
11985,/content/btech/found/20010301007_1800265790.html,6.90,4.46
11986,/content/btech/found/23021103001_1800266009.html,3.80769230769231,3.80769230769231
11987,/content/btech/found/22020401015_1800265468.html,7.85,7.85
11988,/content/btech/found/21010301043_1800265788.html,6.22,5.00
11989,/content/btech/found/21020203007_1800265243.html,6.62,6.62
11990,/content/btech/found/21010505053_1800265531.html,6.49,5.85
11991,/content/btech/found/23020401012_1800265930.html,7.46,7.46
11992,/content/btech/found/21010505044_1800265773.html,3.87,1.85
11993,/content/btech/found/23010301026_1800265991.html,5.13,5.13
11994,/content/btech/found/20010301021_1800265267.html,7.68,6.88
11995,/content/btech/found/21010301037_1800265498.html,6.02,5.29
11996,/content/btech/found/21020205004_1800265775.html,7.52,7.22
11997,/content/btech/found/20010603012_1800265590.html,6.91,6.13
11998,/content/btech/found/22010103063_1800265783.html,7.98,7.96
11999,/content/btech/found/21021405002_1800265275.html,4.44,3.36
12000,/content/btech/found/21021405002_1800265397.html,5.62,5.62
12001,/content/btech/found/21010501027_1800265813.html,4.77,2.92
12002,/content/btech/found/23010101032_1800265991.html,1.52,1.52
12003,/content/btech/found/20011203002_1800266010.html,6.83673469387755,6.08333333333333
12004,/content/btech/found/23020905004_1800265901.html,6.71,6.71
12005,/content/btech/found/22011503010_1800266009.html,5.91891891891892,5.30769230769231
12006,/content/btech/found/21010301040_1800265932.html,6.94,5.92
12007,/content/btech/found/21021501005_1800265930.html,6.69,6.69
12008,/content/btech/found/22010501028_1800265786.html,5.17,5.17
12009,/content/btech/found/22020901020_1800265930.html,6.96,6.96
12010,/content/btech/found/21010905014_1800265771.html,8.06,7.75
12011,/content/btech/found/20010603006_1800265762.html,8.71,8.63
12012,/content/btech/found/22010501036_1800265467.html,1.38,1.38
12013,/content/btech/found/21011403012_1800266006.html,6.50,6.50
12014,/content/btech/found/20010505037_1800265532.html,7.65,7.41
12015,/content/btech/found/21020104002_1800265518.html,7.66,7.54
12016,/content/btech/found/21020205013_1800265397.html,5.27,5.27
12017,/content/btech/found/22010501030_1800265929.html,3.40,4.04
12018,/content/btech/found/21010301065_1800265494.html,4.92,4.92
12019,/content/btech/found/21010101010_1800265468.html,7.19,7.50
12020,/content/btech/found/22020501008_1800265932.html,7.03,6.04
12021,/content/btech/found/21021001005_1800265931.html,7.26,7.19
12022,/content/btech/found/20010104018_1800265270.html,6.50,4.17
12023,/content/btech/found/21010205030_1800265773.html,3.01,1.96
12024,/content/btech/found/21010101007_1800265468.html,6.76,6.88
12025,/content/btech/found/21020305002_1800265775.html,8.02,7.81
12026,/content/btech/found/21010603044_1800265760.html,6.86,5.50
12027,/content/btech/found/20010104016_1800265518.html,8.03,7.63
12028,/content/btech/found/21020603005_1800265762.html,7.56,7.33
12029,/content/btech/found/22010603069_1800265758.html,1.60,1.50
12030,/content/btech/found/22010305020_1800265771.html,6.15,6.21
12031,/content/btech/found/22021003008_1800266008.html,7.33333333333333,7.33333333333333
12032,/content/btech/found/20010101022_1800265933.html,6.17,5.07
12033,/content/btech/found/22021001021_1800265813.html,1.42,1.65
12034,/content/btech/found/21020205007_1800265275.html,7.75,7.38
12035,/content/btech/found/21010205022_1800265903.html,3.04,2.44
12036,/content/btech/found/23010301014_1800265991.html,4.39,4.39
12037,/content/btech/found/22010203019_1800266007.html,5.15,4.71
12038,/content/btech/found/21011001005_1800265468.html,4.63,3.79
12039,/content/btech/found/21020205002_1800265219.html,6.65,6.65
12040,/content/btech/found/20010204001_1800265822.html,7.32,6.88
12041,/content/btech/found/20010104020_1800265270.html,5.92,3.88
12042,/content/btech/found/21010501050_1800265786.html,5.71,5.71
12043,/content/btech/found/21010104024_1800265517.html,6.85,6.81
12044,/content/btech/found/23011208044_1800265990.html,7.43,7.43
12045,/content/btech/found/20010205009_1800265775.html,6.66,6.22
12046,/content/btech/found/20011208006_1800265809.html,7.34,5.92
12047,/content/btech/found/20010301059_1800265790.html,6.96,5.88
12048,/content/btech/found/21011201013_1800265931.html,6.04,5.00
12049,/content/btech/found/20010603047_1800265762.html,6.64,6.70
12050,/content/btech/found/20010101001_1800265934.html,5.44,5.04
12051,/content/btech/found/21011201013_1800265787.html,6.04,5.83
12052,/content/btech/found/22010903019_1800265587.html,6.83,6.83
12053,/content/btech/found/21011203001_1800266010.html,4.70408163265306,6.33333333333333
12054,/content/btech/found/20010305035_1800265905.html,7.83,8.15
12055,/content/btech/found/20010501013_1800265331.html,6.24,5.81
12056,/content/btech/found/22021001002_1800265930.html,7.88,7.88
12057,/content/btech/found/20010203005_1800265284.html,6.63,5.92
12058,/content/btech/found/21020301002_1800265934.html,8.42,8.48
12059,/content/btech/found/20011303007_1800265243.html,7.99,7.58
12060,/content/btech/found/20011405002_1800265904.html,7.54,7.41
12061,/content/btech/found/21010905010_1800265899.html,3.29,3.29
12062,/content/btech/found/20010505027_1800265905.html,8.14,8.50
12063,/content/btech/found/20011203018_1800265591.html,8.93,9.21
12064,/content/btech/found/21010505046_1800265549.html,5.3541666667,4.2083333333
12065,/content/btech/found/23010301075_1800265991.html,5.78,5.78
12066,/content/btech/found/21021201008_1800265469.html,6.50,4.92
12067,/content/btech/found/21010101040_1800265786.html,6.92,6.92
12068,/content/btech/found/20010505017_1800265905.html,8.07,7.80
12069,/content/btech/found/21021105003_1800265551.html,7.59,7.36
12070,/content/btech/found/21010205012_1800265548.html,4.21,4.21
12071,/content/btech/found/20010505048_1800265550.html,6.51,5.88
12072,/content/btech/found/20010101002_1800265469.html,6.48,4.67
12073,/content/btech/found/21011203008_1800265589.html,7.07,6.23
12074,/content/btech/found/21021501005_1800265469.html,7.24,7.46
12075,/content/btech/found/22020101001_1800265932.html,4.61,4.17
12076,/content/btech/found/21010501050_1800265787.html,5.02,4.33
12077,/content/btech/found/21011203015_1800265589.html,7.07,6.54
12078,/content/btech/found/21021501002_1800265788.html,5.62,5.62
12079,/content/btech/found/21010603048_1800266011.html,7.31451612903226,7.42307692307692
12080,/content/btech/found/20010505012_1800265775.html,5.21,1.96
12081,/content/btech/found/23010501074_1800265991.html,4.61,4.61
12082,/content/btech/found/21010505015_1800265531.html,5.96,5.92
12083,/content/btech/found/20010104031_1800265988.html,7.25,7.09
12084,/content/btech/found/22020401005_1800265468.html,7.15,7.15
12085,/content/btech/found/20011105004_1800265550.html,6.84,5.04
12086,/content/btech/found/22011303064_1800266007.html,7.00,7.63
12087,/content/btech/found/22010101045_1800265930.html,4.81,3.58
12088,/content/btech/found/21010903008_1800266008.html,6.58333333333333,6.625
12089,/content/btech/found/21010501042_1800265329.html,3.33,3.33
12090,/content/btech/found/21011003002_1800265589.html,4.61,2.67
12091,/content/btech/found/20010301048_1800265934.html,6.46,5.61
12092,/content/btech/found/22020901029_1800265468.html,6.92,6.92
12093,/content/btech/found/20010505017_1800265275.html,8.25,7.58
12094,/content/btech/found/21010304047_1800265820.html,5.43,3.27
12095,/content/btech/found/21010505058_1800265900.html,1.92,1.67
12096,/content/btech/found/20011005006_1800265532.html,8.03,8.00
12097,/content/btech/found/21010301063_1800265931.html,5.38,4.00
12098,/content/btech/found/20010205029_1800265532.html,7.22,7.56
12099,/content/btech/found/23021001003_1800265930.html,5.25,5.25
12100,/content/btech/found/21010101030_1800265929.html,3.08,3.58
12101,/content/btech/found/21010305059_1800265548.html,5.96,5.96
12102,/content/btech/found/21010501016_1800265931.html,4.09,3.08
12103,/content/btech/found/22011303017_1800266007.html,4.29,3.92
12104,/content/btech/found/20011503002_1800265761.html,6.25,6.58
12105,/content/btech/found/21010104039_1800265986.html,3.47,2.38
12106,/content/btech/found/21010104002_1800265517.html,4.15,2.23
12107,/content/btech/found/21010104010_1800265517.html,6.88,6.15
12108,/content/btech/found/22020101006_1800265813.html,8.10,8.21
12109,/content/btech/found/21011001005_1800265786.html,6.08,6.08
12110,/content/btech/found/21010205002_1800265899.html,4.83,4.83
12111,/content/btech/found/21010505052_1800265548.html,6.83,6.83
12112,/content/btech/found/21021003006_1800265243.html,6.50,6.50
12113,/content/btech/found/21011203011_1800265362.html,6.29,6.29
12114,/content/btech/found/20011203018_1800265284.html,8.86,8.58
12115,/content/btech/found/21021001005_1800265267.html,4.66,2.19
12116,/content/btech/found/22011201009_1800265467.html,5.17,5.17
12117,/content/btech/found/21010905013_1800265903.html,6.90,6.04
12118,/content/btech/found/23010304063_1800265989.html,2.30,2.30
12119,/content/btech/found/23010505047_1800265979.html,7.96,7.96
12120,/content/btech/found/21021003004_1800265761.html,3.43,3.04
12121,/content/btech/found/21021001015_1800265500.html,3.82,4.50
12122,/content/btech/found/21021201007_1800265267.html,5.48,4.13
12123,/content/btech/found/21021005006_1800265773.html,5.9423076923,6.1785714286
12124,/content/btech/found/23011302002_1800266016.html,4.70,4.70
12125,/content/btech/found/20011203005_1800266012.html,6.55704697986577,6.88888888888889
12126,/content/btech/found/20010301020_1800265814.html,6.97,6.33
12127,/content/btech/found/20010505046_1800265550.html,5.92,4.00
12128,/content/btech/found/22010305020_1800265899.html,6.08,6.08
12129,/content/btech/found/21011403006_1800265362.html,3.67,3.67
12130,/content/btech/found/22010103040_1800265783.html,6.06,6.13
12131,/content/btech/found/21010203016_1800265362.html,6.38,6.38
12132,/content/btech/found/20010305047_1800265905.html,6.80,7.65
12133,/content/btech/found/22020107015_1800265777.html,4.52,4.52
12134,/content/btech/found/21020901024_1800265789.html,6.71,6.00
12135,/content/btech/found/22010101061_1800265812.html,7.54,7.83
12136,/content/btech/found/22020603006_1800266008.html,7.04166666666667,7.04166666666667
12137,/content/btech/found/21010501024_1800265931.html,4.39,2.58
12138,/content/btech/found/22011303025_1800266009.html,5.16666666666667,4.25
12139,/content/btech/found/23010304032_1800265989.html,4.52,4.52
12140,/content/btech/found/22020107009_1800265777.html,7.22,7.22
12141,/content/btech/found/22010103070_1800265479.html,6.33,6.33
12142,/content/btech/found/20010505051_1800265774.html,5.67,4.30
12143,/content/btech/found/23010505065_1800265979.html,6.87,6.87
12144,/content/btech/found/21011303023_1800265299.html,4.65,4.38
12145,/content/btech/found/20010205009_1800265551.html,6.67,5.04
12146,/content/btech/found/22010205044_1800265770.html,4.0833333333,4.0833333333
12147,/content/btech/found/21010905011_1800265899.html,4.33,4.33
12148,/content/btech/found/22011403004_1800266006.html,4.92,4.92
12149,/content/btech/found/23010204018_1800265989.html,2.39,2.39
12150,/content/btech/found/22010305014_1800265901.html,7.51,7.23
12151,/content/btech/found/22010203018_1800265758.html,4.77,4.46
12152,/content/btech/found/21010401002_1800265468.html,7.15,6.54
12153,/content/btech/found/21020901026_1800265814.html,7.69,7.70
12154,/content/btech/found/21010905011_1800265771.html,3.67,4
12155,/content/btech/found/21010204002_1800265986.html,4.32,5.25
12156,/content/btech/found/21020505004_1800265532.html,8.53,8.67
12157,/content/btech/found/23021005006_1800265901.html,6.00,6.00
12158,/content/btech/found/21020901015_1800265790.html,6.61,5.92
12159,/content/btech/found/20011103007_1800266011.html,5.62698412698413,3.61538461538462
12160,/content/btech/found/22010103019_1800266004.html,3.21,3.79
12161,/content/btech/found/22011403031_1800266009.html,5.36486486486486,6.42307692307692
12162,/content/btech/found/20011203020_1800266013.html,8.58720930232558,8.73913043478261
12163,/content/btech/found/22021303007_1800265759.html,6.25,6.25
12164,/content/btech/found/22010305036_1800265901.html,4.24,3.73
12165,/content/btech/found/22010501065_1800265786.html,5.33,5.33
12166,/content/btech/found/20010305058_1800265904.html,7.36,6.59
12167,/content/btech/found/22010505058_1800265770.html,6.375,6.375
12168,/content/btech/found/22020905005_1800265773.html,7.16,7.46
12169,/content/btech/found/20010501008_1800265499.html,6.30,6.19
12170,/content/btech/found/22010101015_1800265930.html,3.65,2.29
12171,/content/btech/found/20010205012_1800265551.html,6.58,6.15
12172,/content/btech/found/20011503005_1800265762.html,8.51,8.04
12173,/content/btech/found/20010205013_1800265551.html,6.12,4.73
12174,/content/btech/found/20011201003_1800265930.html,6.84,5.42
12175,/content/btech/found/22020401018_1800265932.html,8.12,7.92
12176,/content/btech/found/21010501038_1800265494.html,6.00,6.00
12177,/content/btech/found/21020603010_1800265590.html,8.70,8.46
12178,/content/btech/found/20010205026_1800265550.html,7.14,6.62
12179,/content/btech/found/22010301034_1800265930.html,6.74,6.62
12180,/content/btech/found/21010101039_1800265498.html,6.48,5.42
12181,/content/btech/found/21010101027_1800265291.html,6.35,5.25
12182,/content/btech/found/22011303017_1800266006.html,4.67,4.67
12183,/content/btech/found/22010301071_1800265812.html,6.52,6.92
12184,/content/btech/found/22021001004_1800265468.html,6.54,6.54
12185,/content/btech/found/20010703008_1800265762.html,8.08,7.89
12186,/content/btech/found/21021005006_1800265905.html,6.56,7.50
12187,/content/btech/found/20010301014_1800265331.html,7.32,6.42
12188,/content/btech/found/22011303052_1800265757.html,5.54,5.54
12189,/content/btech/found/20010501048_1800265788.html,6.41,5.54
12190,/content/btech/found/20010505032_1800265901.html,5.95,5.00
12191,/content/btech/found/22020901026_1800265468.html,2.88,2.88
12192,/content/btech/found/22010101044_1800265786.html,3.83,3.83
12193,/content/btech/found/20011101007_1800265932.html,7.06,5.92
12194,/content/btech/found/20010505057_1800265532.html,6.58,6.74
12195,/content/btech/found/22010103037_1800266005.html,4.45,4.28
12196,/content/btech/found/21010203015_1800265589.html,6.22,6.50
12197,/content/btech/found/20010203016_1800266013.html,8.08720930232558,8
12198,/content/btech/found/21010203021_1800265760.html,7.83,7.58
12199,/content/btech/found/21010401002_1800265813.html,6.86,5.96
12200,/content/btech/found/21010101064_1800265813.html,6.59,6.54
12201,/content/btech/found/20010501048_1800265934.html,5.68,4.78
12202,/content/btech/found/20010304006_1800265817.html,6.62,3.92
12203,/content/btech/found/22010203016_1800266006.html,5.04,5.04
12204,/content/btech/found/22010501026_1800265928.html,1.25,1.25
12205,/content/btech/found/23010305033_1800265979.html,4.61,4.61
12206,/content/btech/found/23010204034_1800265989.html,4.35,4.35
12207,/content/btech/found/21020901029_1800265499.html,7.58,7.58
12208,/content/btech/found/21010305028_1800265773.html,7.18,7.38
12209,/content/btech/found/21010204002_1800265820.html,3.55,3.46
12210,/content/btech/found/21021403003_1800265591.html,6.96,6.54
12211,/content/btech/found/21020204003_1800265988.html,4.82,4.26
12212,/content/btech/found/22010103012_1800266005.html,2.36,1.72
12213,/content/btech/found/22020107010_1800265917.html,6.26,5.87
12214,/content/btech/found/22011303035_1800265758.html,3.77,1.50
12215,/content/btech/found/20010104009_1800265822.html,7.65,6.21
12216,/content/btech/found/20011103013_1800265761.html,6.82,6.38
12217,/content/btech/found/21011203008_1800265760.html,7.33,6.96
12218,/content/btech/found/22020401026_1800265932.html,6.04,5.63
12219,/content/btech/found/21010505026_1800265773.html,5.07,5.04
12220,/content/btech/found/21011103015_1800266011.html,2.77777777777778,1.84615384615385
12221,/content/btech/found/21011303012_1800265589.html,5.44,5.04
12222,/content/btech/found/22020501003_1800265932.html,7.36,6.77
12223,/content/btech/found/21010301056_1800265291.html,7.04,7.21
12224,/content/btech/found/20010703002_1800265762.html,8.02,8.41
12225,/content/btech/found/21011103007_1800266006.html,7.79,7.79
12226,/content/btech/found/20010505023_1800265219.html,5.86,5.12
12227,/content/btech/found/21021201007_1800265331.html,6.73,6.73
12228,/content/btech/found/21011403010_1800265589.html,5.36,5.23
12229,/content/btech/found/22010905003_1800265770.html,6,6
12230,/content/btech/found/23021201023_1800265930.html,5.65,5.65
12231,/content/btech/found/22010101048_1800265930.html,5.15,4.50
12232,/content/btech/found/21011403009_1800265760.html,6.43,6.12
12233,/content/btech/found/20010505035_1800265219.html,4.95,1.35
12234,/content/btech/found/22010305068_1800265899.html,1.71,1.71
12235,/content/btech/found/21010401010_1800265788.html,6.41,6.04
12236,/content/btech/found/21010101010_1800265813.html,7.07,6.71
12237,/content/btech/found/22010101036_1800265812.html,6.40,5.71
12238,/content/btech/found/21010505020_1800265903.html,2.20,1.74
12239,/content/btech/found/21010603038_1800265299.html,8.27,8.13
12240,/content/btech/found/20010104062_1800265822.html,5.23,2.54
12241,/content/btech/found/21010501028_1800265329.html,2.04,2.04
12242,/content/btech/found/22010505024_1800265770.html,3.625,3.625
12243,/content/btech/found/22011405004_1800265901.html,2.53,1.88
12244,/content/btech/found/20010901008_1800265814.html,5.41,3.33
12245,/content/btech/found/22010104038_1800265984.html,5.99,5.46
12246,/content/btech/found/22010401035_1800265929.html,5.48,4.83
12247,/content/btech/found/22021005028_1800265903.html,5.91,5.92
12248,/content/btech/found/22010501011_1800265467.html,3.54,3.54
12249,/content/btech/found/20010104062_1800265518.html,5.00,1.88
12250,/content/btech/found/23010205043_1800265979.html,2.52,2.52
12251,/content/btech/found/21010304015_1800265292.html,6.0625,5.5833333333
12252,/content/btech/found/21010401033_1800265291.html,7.83,7.96
12253,/content/btech/found/21021201008_1800265790.html,6.50,4.92
12254,/content/btech/found/22021301015_1800265788.html,3.25,3.25
12255,/content/btech/found/21021501007_1800265790.html,6.95,6.25
12256,/content/btech/found/22010101062_1800265786.html,5.71,5.71
12257,/content/btech/found/22010205038_1800265899.html,2.42,2.42
12258,/content/btech/found/20010703001_1800265762.html,7.89,8.00
12259,/content/btech/found/21010603037_1800265588.html,6.71,6.50
12260,/content/btech/found/23010104072_1800265989.html,5.70,5.70
12261,/content/btech/found/20011203003_1800265364.html,7.45,6.31
12262,/content/btech/found/21010903013_1800265299.html,7.00,6.88
12263,/content/btech/found/21010205013_1800265903.html,5.44,6.80
12264,/content/btech/found/22010104005_1800265516.html,3.08,3.08
12265,/content/btech/found/21010401028_1800265468.html,7.65,7.65
12266,/content/btech/found/23010301066_1800265991.html,5.52,5.52
12267,/content/btech/found/21010203004_1800265760.html,7.92,8.04
12268,/content/btech/found/20010304032_1800265817.html,6.32,4.35
12269,/content/btech/found/22010101002_1800265812.html,6.00,5.54
12270,/content/btech/found/22011101001_1800265929.html,2.85,3.29
12271,/content/btech/found/22010505060_1800265770.html,6.5833333333,6.5833333333
12272,/content/btech/found/21010501040_1800265788.html,5.70,4.92
12273,/content/btech/found/22011203019_1800265758.html,5.06,5.08
12274,/content/btech/found/22010204001_1800265815.html,3.58,3.00
12275,/content/btech/found/21010501028_1800265932.html,2.31,1.31
12276,/content/btech/found/22010401028_1800265467.html,7.88,7.88
12277,/content/btech/found/21010301025_1800265813.html,7.28,6.79
12278,/content/btech/found/20010107002_1800265540.html,6.07,3.36
12279,/content/btech/found/20011101004_1800265267.html,4.80,2.35
12280,/content/btech/found/23010101057_1800265991.html,6.65,6.65
12281,/content/btech/found/20010505037_1800265775.html,7.65,7.67
12282,/content/btech/found/20011503001_1800265243.html,7.31,6.88
12283,/content/btech/found/22011303025_1800265758.html,4.90,4.67
12284,/content/btech/found/20010501047_1800265814.html,7.71,8.00
12285,/content/btech/found/22010101065_1800265930.html,23.00,7.75
12286,/content/btech/found/22015103024_1800265480.html,7.05,7.05
12287,/content/btech/found/20011203001_1800265759.html,7.50,6.69
12288,/content/btech/found/20010603038_1800265364.html,7.43,7.04
12289,/content/btech/found/20010101027_1800265814.html,6.21,6.48
12290,/content/btech/found/20011303003_1800265243.html,6.44,3.13
12291,/content/btech/found/22010107016_1800265771.html,1.48,1.29
12292,/content/btech/found/21010401016_1800265931.html,3.09,2.29
12293,/content/btech/found/20010301012_1800265267.html,8.16,8.08
12294,/content/btech/found/20010104046_1800265988.html,7.70,7.26
12295,/content/btech/found/20010501006_1800265267.html,7.35,6.67
12296,/content/btech/found/21010104052_1800265337.html,4.54,4.54
12297,/content/btech/found/23010305050_1800265979.html,2.39,2.39
12298,/content/btech/found/22021005002_1800265901.html,6.67,6.67
12299,/content/btech/found/20010505058_1800265905.html,7.29,7.85
12300,/content/btech/found/22011403017_1800266009.html,4.71621621621622,2.42307692307692
12301,/content/btech/found/22010104034_1800265516.html,3.83,3.83
12302,/content/btech/found/21021201007_1800265930.html,7.65,7.65
12303,/content/btech/found/23020505001_1800265901.html,9.23,9.23
12304,/content/btech/found/22020107003_1800265777.html,5.48,5.48
12305,/content/btech/found/22011303034_1800266007.html,5.85,7.33
12306,/content/btech/found/22010301041_1800265930.html,4.19,4.81
12307,/content/btech/found/21020901001_1800265789.html,5.98,5.63
12308,/content/btech/found/20011501001_1800265934.html,6.02,5.30
12309,/content/btech/found/22011401004_1800265786.html,3.88,3.88
12310,/content/btech/found/22010101075_1800265467.html,7.88,7.88
12311,/content/btech/found/21010505015_1800265903.html,6.64,7.52
12312,/content/btech/found/21010205022_1800265770.html,3.63,3.63
12313,/content/btech/found/21011203015_1800265238.html,6.92,6.92
12314,/content/btech/found/22020107008_1800265595.html,3.35,3.35
12315,/content/btech/found/20011303004_1800265591.html,5.12,1.13
12316,/content/btech/found/20010603001_1800265591.html,6.87,6.08
12317,/content/btech/found/20010603002_1800265243.html,8.01,8.19
12318,/content/btech/found/21010505039_1800265770.html,4.50,4.50
12319,/content/btech/found/22010205053_1800265901.html,3.22,3.23
12320,/content/btech/found/22011201009_1800265928.html,6.17,6.17
12321,/content/btech/found/20010603038_1800265762.html,6.82,5.48
12322,/content/btech/found/21010101041_1800265930.html,3.88,2.96
12323,/content/btech/found/23010304046_1800265989.html,3.22,3.22
12324,/content/btech/found/21010304023_1800265986.html,7.48,8.27
12325,/content/btech/found/23011303022_1800266016.html,4.96,4.96
12326,/content/btech/found/21011203027_1800265362.html,6.00,6.00
12327,/content/btech/found/23010205024_1800265979.html,4.35,4.35
12328,/content/btech/found/23021503008_1800266009.html,5.46153846153846,5.46153846153846
12329,/content/btech/found/20010104062_1800265599.html,6.32,4.04
12330,/content/btech/found/22021201015_1800265813.html,7.48,6.88
12331,/content/btech/found/22010104005_1800265984.html,3.99,4.58
12332,/content/btech/found/23020101001_1800265930.html,8.29,8.29
12333,/content/btech/found/22015103007_1800266019.html,7.51,7.19
12334,/content/btech/found/23021001017_1800265930.html,5.71,5.71
12335,/content/btech/found/20010505025_1800265775.html,7.69,7.00
12336,/content/btech/found/22011405008_1800265900.html,3.00,2.04
12337,/content/btech/found/22010204018_1800265818.html,5.75,5.75
12338,/content/btech/found/22021005029_1800265903.html,3.21,2.64
12339,/content/btech/found/21011403004_1800266010.html,4.35,2.53846153846154
12340,/content/btech/found/22011303021_1800265587.html,3.13,3.13
12341,/content/btech/found/21020905008_1800265775.html,7.35,6.37
12342,/content/btech/found/22021101006_1800265468.html,3.73,3.73
12343,/content/btech/found/21020204015_1800265817.html,6.51,6.04
12344,/content/btech/found/22020107005_1800265919.html,5.90,6.12
12345,/content/btech/found/20010101023_1800265788.html,6.31,3.96
12346,/content/btech/found/21010505044_1800265900.html,4.65,4.50
12347,/content/btech/found/15783_1800265944.html,"Result  CE-701 ,",Total  R
12348,/content/btech/found/23010401037_1800265991.html,3.22,3.22
12349,/content/btech/found/22021203002_1800265589.html,1.50,1.50
12350,/content/btech/found/21020901019_1800265331.html,6.50,6.50
12351,/content/btech/found/21020505004_1800265550.html,8.46,8.46
12352,/content/btech/found/20010901008_1800265790.html,5.87,4.58
12353,/content/btech/found/21010301051_1800265931.html,6.31,6.79
12354,/content/btech/found/20010401045_1800265814.html,7.17,7.04
12355,/content/btech/found/22010603070_1800266009.html,6.48611111111111,5.20833333333333
12356,/content/btech/found/21010205033_1800265531.html,5.19,4.77
12357,/content/btech/found/20011103010_1800266012.html,6.7516339869281,6.37037037037037
12358,/content/btech/found/20010505035_1800265905.html,6.10,7.30
12359,/content/btech/found/22010401003_1800265812.html,3.65,3.71
12360,/content/btech/found/21010304026_1800265985.html,2.63,1.75
12361,/content/btech/found/21020205017_1800265773.html,6.75,7.1538461538
12362,/content/btech/found/22011103008_1800265587.html,6.42,6.42
12363,/content/btech/found/21021501004_1800265469.html,6.49,5.13
12364,/content/btech/found/21021003001_1800266013.html,5.69354838709677,4.39130434782609
12365,/content/btech/found/20010901005_1800265469.html,4.89,0.92
12366,/content/btech/found/22010101018_1800265467.html,0.25,0.25
12367,/content/btech/found/20010203049_1800266013.html,6.55232558139535,5.78260869565217
12368,/content/btech/found/22011101004_1800265929.html,3.50,3.58
12369,/content/btech/found/20011303010_1800265590.html,6.97,5.35
12370,/content/btech/found/23010305053_1800265979.html,5.61,5.61
12371,/content/btech/found/21020505007_1800265532.html,7.89,7.96
12372,/content/btech/found/20010505012_1800265550.html,6.61,5.92
12373,/content/btech/found/21020204016_1800265270.html,6.18,6.54
12374,/content/btech/found/20010101023_1800265790.html,5.19,2.13
12375,/content/btech/found/21010905013_1800265549.html,6.4166666667,5.4166666667
12376,/content/btech/found/20011203005_1800265591.html,4.97,2.29
12377,/content/btech/found/20011103013_1800265589.html,7.01,5.69
12378,/content/btech/found/22021301015_1800265931.html,3.32,3.38
12379,/content/btech/found/21010203011_1800265238.html,5.67,5.67
12380,/content/btech/found/23021503009_1800266009.html,3,3
12381,/content/btech/found/23020505002_1800265901.html,8.73,8.73
12382,/content/btech/found/21010205003_1800265771.html,3.27,2.33
12383,/content/btech/found/23011203031_1800266016.html,7.61,7.61
12384,/content/btech/found/21010101029_1800265932.html,4.61,3.29
12385,/content/btech/found/21010505016_1800265395.html,5.96,5.96
12386,/content/btech/found/22010203016_1800266009.html,4.09459459459459,3.42307692307692
12387,/content/btech/found/21010101055_1800265494.html,4.79,4.79
12388,/content/btech/found/22010203019_1800265758.html,5.15,4.71
12389,/content/btech/found/20010205004_1800265551.html,6.58,5.65
12390,/content/btech/found/22021001004_1800265932.html,6.89,6.42
12391,/content/btech/found/22011403030_1800265587.html,2.88,2.88
12392,/content/btech/found/22010104032_1800265516.html,1.33,1.33
12393,/content/btech/found/20010304054_1800265600.html,6.03,4.21
12394,/content/btech/found/22010101042_1800265930.html,4.00,2.96
12395,/content/btech/found/22011201009_1800265930.html,7.11,7.92
12396,/content/btech/found/22011103011_1800266009.html,2.89189189189189,1.46153846153846
12397,/content/btech/found/22011203007_1800265758.html,3.08,3.63
12398,/content/btech/found/20011203017_1800265591.html,7.65,8.00
12399,/content/btech/found/21010205034_1800265531.html,3.19,2.15
12400,/content/btech/found/21020204001_1800265518.html,7.20,6.88
12401,/content/btech/found/21011003006_1800265238.html,5.42,5.42
12402,/content/btech/found/21010203048_1800265760.html,2.21,1.67
12403,/content/btech/found/21010304037_1800265819.html,4.94,4.33
12404,/content/btech/found/20010204003_1800265817.html,5.30,2.85
12405,/content/btech/found/22021403008_1800266010.html,6.55769230769231,6.88461538461539
12406,/content/btech/found/23010304043_1800265989.html,5.65,5.65
12407,/content/btech/found/22010304063_1800265984.html,6.14,6.08
12408,/content/btech/found/21010101014_1800265291.html,5.50,4.63
12409,/content/btech/found/22020905006_1800265903.html,8.53,8.96
12410,/content/btech/found/21021001004_1800265814.html,7.38,7.33
12411,/content/btech/found/20010301019_1800265934.html,7.34,6.00
12412,/content/btech/found/20010505041_1800265775.html,6.38,4.81
12413,/content/btech/found/21010203017_1800265238.html,6.75,6.75
12414,/content/btech/found/22021005019_1800265531.html,6.96,6.96
12415,/content/btech/found/20010305053_1800265219.html,6.03,3.85
12416,/content/btech/found/20010203006_1800265591.html,7.83,7.75
12417,/content/btech/found/22010305059_1800265901.html,2.20,1.65
12418,/content/btech/found/21011001006_1800265291.html,4.33,3.92
12419,/content/btech/found/22011203003_1800265758.html,6.27,6.33
12420,/content/btech/found/22020401023_1800265813.html,8.16,8.13
12421,/content/btech/found/22010401039_1800265812.html,6.98,6.21
12422,/content/btech/found/23010106047_1800265980.html,7.48,7.48
12423,/content/btech/found/20010305026_1800265775.html,8.08,7.74
